GAME_ID,GAME_DATE,TEAM_ABBREVIATION_x,GAME_NO_x,AVG_PTS_x,AVG_AST_x,AVG_OREB_x,AVG_DREB_x,OFF_EFF_x,DEF_EFF_x,ELO_x,TEAM_ABBREVIATION_y,GAME_NO_y,AVG_PTS_y,AVG_AST_y,AVG_OREB_y,AVG_DREB_y,OFF_EFF_y,DEF_EFF_y,ELO_y,DIS_PTS,DIS_AST,DIS_OREB,DIS_DREB,DIS_OFF_EFF,DIS_DEF_EFF,DIS_ELO,PREDICTION,WL_x,MIN_x,PTS_x,FGM_x,FGA_x,FG_PCT_x,FG3M_x,FG3A_x,FG3_PCT_x,FTM_x,FTA_x,FT_PCT_x,OREB_x,DREB_x,REB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PLUS_MINUS_x,WL_y,MIN_y,PTS_y,FGM_y,FGA_y,FG_PCT_y,FG3M_y,FG3A_y,FG3_PCT_y,FTM_y,FTA_y,FT_PCT_y,OREB_y,DREB_y,REB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PLUS_MINUS_y
0022000837,2021-04-14,MEM,53.0,112.86538461538461,26.923076923076923,11.384615384615385,35.03846153846154,110.6816,109.3614,1528.913399999999,DAL,54.0,111.32075471698113,22.28301886792453,8.735849056603774,34.924528301886795,113.4877,111.7758,1542.0077999999994,1.5446298984034854,4.6400580551523944,2.648766328011611,0.11393323657474497,-2.8061000000000007,-2.4144000000000005,-13.094400000000405,0.0,0,241,113,42,90,0.467,13,34.0,0.382,16,21,0.762,11.0,34.0,45.0,27,7.0,3,7,18,-1.0,1,239,114,44,88,0.5,13,40.0,0.325,13,17,0.765,8.0,37.0,45.0,25,4.0,3,11,17,1.0
0022000838,2021-04-14,DEN,55.0,114.9074074074074,27.074074074074073,10.648148148148149,33.77777777777778,116.1942,111.3254,1586.2951999999993,MIA,55.0,106.22222222222223,25.944444444444443,7.925925925925926,34.111111111111114,108.3204,109.2835,1529.1697000000004,8.685185185185176,1.1296296296296298,2.722222222222223,-0.3333333333333357,7.873799999999989,2.0418999999999983,57.125499999998965,1.0,1,241,123,48,89,0.539,17,36.0,0.472,10,13,0.769,11.0,32.0,43.0,32,5.0,7,10,19,17.0,0,240,106,39,79,0.494,13,32.0,0.406,15,18,0.833,4.0,26.0,30.0,29,7.0,8,8,13,-17.0
0022000839,2021-04-14,SAC,55.0,114.24074074074075,25.537037037037038,9.75925925925926,32.27777777777778,112.9771,117.354,1435.4312000000002,WAS,54.0,113.58490566037736,25.0,9.18867924528302,35.056603773584904,108.4216,113.3924,1447.5890000000004,0.6558350803633886,0.5370370370370381,0.5705800139762403,-2.778825995807125,4.555499999999995,3.9616000000000042,-12.15780000000018,1.0,0,241,111,42,91,0.462,9,27.0,0.333,18,24,0.75,5.0,25.0,30.0,22,17.0,8,17,22,-12.0,1,241,123,47,90,0.522,7,24.0,0.292,22,27,0.815,14.0,42.0,56.0,23,12.0,3,24,18,12.0
0022000840,2021-04-15,ATL,56.0,113.27272727272727,24.272727272727273,10.618181818181819,34.56363636363636,114.3623,112.2329,1548.8767999999998,MIL,55.0,119.20370370370371,25.51851851851852,10.333333333333334,37.907407407407405,115.5033,109.223,1571.3464,-5.930976430976443,-1.2457912457912457,0.28484848484848513,-3.343771043771042,-1.1409999999999911,3.009900000000002,-22.469600000000128,0.0,0,240,109,39,86,0.453,14,34.0,0.412,17,19,0.895,8.0,31.0,39.0,23,5.0,4,11,15,-11.0,1,241,120,46,95,0.484,16,43.0,0.372,12,17,0.706,14.0,37.0,51.0,25,8.0,1,8,16,11.0
0022000841,2021-04-15,CLE,55.0,103.94444444444444,23.75925925925926,10.481481481481481,32.2037037037037,105.0691,112.201,1420.6422999999988,GSW,56.0,112.89090909090909,27.454545454545453,7.927272727272728,34.54545454545455,108.8153,109.639,1485.5014999999996,-8.946464646464648,-3.6952861952861937,2.5542087542087533,-2.3417508417508444,-3.7461999999999875,2.5619999999999976,-64.85920000000078,0.0,0,240,101,35,81,0.432,10,31.0,0.323,21,27,0.778,8.0,31.0,39.0,21,11.0,2,13,20,-18.0,1,239,119,47,92,0.511,17,46.0,0.37,8,10,0.8,9.0,38.0,47.0,33,9.0,5,15,24,18.0
0022000842,2021-04-15,LAL,56.0,109.78181818181818,24.545454545454547,9.581818181818182,35.21818181818182,109.1113,104.9731,1547.7273000000005,BOS,56.0,112.41818181818182,23.345454545454544,10.745454545454546,33.38181818181818,113.0968,111.103,1526.3288000000002,-2.6363636363636402,1.2000000000000028,-1.163636363636364,1.836363636363636,-3.985500000000002,-6.129899999999992,21.39850000000024,1.0,0,240,113,44,98,0.449,12,37.0,0.324,13,19,0.684,11.0,25.0,36.0,28,12.0,2,8,16,-8.0,1,241,121,48,85,0.565,14,32.0,0.438,11,13,0.846,7.0,41.0,48.0,33,4.0,6,21,20,8.0
0022000843,2021-04-15,PHX,55.0,114.83333333333333,27.27777777777778,8.537037037037036,35.03703703703704,115.4362,108.2319,1638.2206000000012,SAC,56.0,114.18181818181819,25.472727272727273,9.672727272727272,32.14545454545455,112.6862,117.19,1425.7810000000002,0.6515151515151416,1.805050505050506,-1.1356902356902356,2.89158249158249,2.75,-8.958100000000002,212.43960000000106,1.0,1,240,122,48,86,0.558,14,38.0,0.368,12,14,0.857,10.0,29.0,39.0,30,9.0,4,11,18,8.0,0,240,114,43,78,0.551,14,30.0,0.467,14,19,0.737,4.0,28.0,32.0,22,7.0,4,15,16,-8.0
0022000844,2021-04-16,UTA,56.0,116.98181818181818,23.4,10.854545454545455,37.472727272727276,117.2932,107.7952,1632.3783000000003,IND,55.0,113.87037037037037,26.74074074074074,8.962962962962964,33.2037037037037,111.0128,111.2656,1488.7194999999997,3.1114478114478175,-3.340740740740742,1.8915824915824917,4.269023569023574,6.2804,-3.470400000000012,143.6588000000006,1.0,1,240,119,42,87,0.483,16,42.0,0.381,19,24,0.792,10.0,46.0,56.0,22,5.0,6,20,19,8.0,0,240,111,41,105,0.39,13,39.0,0.333,16,17,0.941,14.0,29.0,43.0,23,13.0,3,10,19,-8.0
0022000845,2021-04-16,DET,56.0,107.65454545454546,24.545454545454547,9.854545454545455,32.472727272727276,108.1738,111.9008,1391.9750999999999,OKC,56.0,105.30909090909091,22.345454545454544,9.10909090909091,36.018181818181816,104.0155,112.9229,1399.3766000000003,2.345454545454544,2.200000000000003,0.745454545454546,-3.5454545454545396,4.158299999999997,-1.0220999999999947,-7.4015000000003965,1.0,1,240,110,38,90,0.422,10,35.0,0.286,24,34,0.706,15.0,39.0,54.0,22,13.0,7,18,24,6.0,0,240,104,39,97,0.402,7,39.0,0.179,19,26,0.731,18.0,38.0,56.0,19,13.0,8,21,23,-6.0
0022000846,2021-04-16,PHI,56.0,113.87272727272727,23.2,9.981818181818182,35.72727272727273,112.1236,106.8244,1614.8370000000002,LAC,58.0,115.03508771929825,24.31578947368421,9.508771929824562,34.666666666666664,118.3318,111.3116,1620.5148000000004,-1.1623604465709718,-1.1157894736842096,0.4730462519936207,1.0606060606060623,-6.208200000000005,-4.487200000000001,-5.677800000000161,0.0,1,240,106,35,83,0.422,14,44.0,0.318,22,30,0.733,11.0,35.0,46.0,21,13.0,7,12,19,3.0,0,239,103,37,82,0.451,19,39.0,0.487,10,16,0.625,8.0,35.0,43.0,26,6.0,3,19,26,-3.0
0022000847,2021-04-16,WAS,55.0,113.75925925925925,24.962962962962962,9.277777777777779,35.18518518518518,108.4722,113.1339,1457.2392000000004,NOP,56.0,114.52727272727273,26.0,11.6,35.10909090909091,114.1165,114.515,1486.2639000000001,-0.7680134680134785,-1.037037037037038,-2.322222222222221,0.076094276094274,-5.644300000000001,-1.3811000000000035,-29.02469999999971,0.0,1,265,117,45,96,0.469,4,27.0,0.148,23,32,0.719,3.0,43.0,46.0,24,5.0,7,13,24,2.0,0,264,115,40,97,0.412,7,28.0,0.25,28,33,0.848,11.0,45.0,56.0,26,11.0,7,15,22,-2.0
0022000848,2021-04-16,BKN,56.0,118.8,26.69090909090909,9.090909090909092,35.36363636363637,117.5349,113.0199,1600.4252999999997,CHA,55.0,110.16666666666667,26.703703703703702,10.462962962962964,33.48148148148148,109.9265,111.0721,1501.2071000000005,8.633333333333326,-0.012794612794611027,-1.372053872053872,1.882154882154886,7.608399999999989,1.9478000000000009,99.21819999999911,1.0,1,238,130,47,85,0.553,21,41.0,0.512,15,16,0.938,7.0,30.0,37.0,35,12.0,5,18,17,15.0,0,239,115,44,83,0.53,12,34.0,0.353,15,20,0.75,8.0,29.0,37.0,26,12.0,3,19,18,-15.0
0022000849,2021-04-16,TOR,57.0,111.98214285714286,24.160714285714285,9.232142857142858,32.214285714285715,111.4646,111.0558,1415.4268000000002,ORL,56.0,104.30909090909091,22.4,10.527272727272727,35.30909090909091,104.7663,112.4543,1396.7461000000008,7.673051948051949,1.7607142857142861,-1.2951298701298697,-3.094805194805197,6.698300000000003,-1.3984999999999985,18.680699999999433,1.0,1,240,113,41,82,0.5,14,35.0,0.4,17,18,0.944,8.0,34.0,42.0,24,6.0,10,14,24,11.0,0,240,102,35,77,0.455,8,23.0,0.348,24,34,0.706,6.0,29.0,35.0,20,8.0,4,10,14,-11.0
0022000850,2021-04-16,CHI,55.0,112.22222222222223,26.5,9.5,35.18518518518518,110.5113,111.8243,1431.0964999999997,MEM,54.0,112.86792452830188,26.92452830188679,11.377358490566039,35.0188679245283,110.8394,109.5609,1519.290099999999,-0.6457023060796558,-0.4245283018867916,-1.8773584905660385,0.16631726065688213,-0.32809999999999206,2.26339999999999,-88.19359999999938,0.0,0,241,115,45,96,0.469,13,34.0,0.382,12,15,0.8,13.0,33.0,46.0,34,3.0,1,11,20,-11.0,1,239,126,45,86,0.523,17,40.0,0.425,19,24,0.792,6.0,36.0,42.0,33,9.0,4,5,17,11.0
0022000851,2021-04-16,HOU,56.0,108.25454545454545,23.072727272727274,9.272727272727273,33.25454545454546,105.9506,112.339,1327.0905999999995,DEN,56.0,115.05454545454545,27.163636363636364,10.654545454545454,33.74545454545454,116.4648,111.3667,1594.6656999999993,-6.799999999999997,-4.09090909090909,-1.381818181818181,-0.49090909090908497,-10.514200000000002,0.9723000000000042,-267.5750999999998,0.0,0,240,99,38,86,0.442,11,35.0,0.314,12,18,0.667,8.0,27.0,35.0,23,7.0,3,14,19,-29.0,1,241,128,46,94,0.489,9,31.0,0.29,27,31,0.871,18.0,36.0,54.0,22,11.0,3,9,15,29.0
0022000852,2021-04-16,MIN,57.0,110.125,24.821428571428573,10.25,32.625,106.5959,114.3223,1366.1666999999995,MIA,56.0,106.21818181818182,26.0,7.8545454545454545,33.96363636363636,108.4745,109.7371,1520.7992000000004,3.9068181818181813,-1.178571428571427,2.3954545454545455,-1.3386363636363612,-1.8786000000000058,4.5852,-154.63250000000085,0.0,1,241,119,42,81,0.519,15,36.0,0.417,20,29,0.69,10.0,35.0,45.0,30,8.0,2,17,22,8.0,0,243,111,39,80,0.488,14,34.0,0.412,19,26,0.731,7.0,26.0,33.0,33,11.0,5,14,28,-8.0
0022000853,2021-04-16,SAS,54.0,110.73584905660377,24.50943396226415,9.30188679245283,34.509433962264154,109.8488,111.0654,1471.3972,POR,55.0,114.72222222222223,20.5,10.648148148148149,33.27777777777778,115.0247,115.2289,1528.8083000000001,-3.98637316561846,4.009433962264151,-1.3462613556953187,1.2316561844863756,-5.175899999999999,-4.163499999999999,-57.41110000000003,0.0,0,240,106,45,95,0.474,7,23.0,0.304,9,10,0.9,14.0,35.0,49.0,30,7.0,9,14,14,-1.0,1,240,107,41,89,0.461,11,29.0,0.379,14,16,0.875,9.0,29.0,38.0,23,9.0,6,11,12,1.0
0022000854,2021-04-16,DAL,55.0,111.37037037037037,22.333333333333332,8.722222222222221,34.96296296296296,113.5445,111.8453,1551.6310999999994,NYK,57.0,105.625,20.982142857142858,10.267857142857142,35.392857142857146,108.4287,107.0172,1519.5202000000002,5.745370370370367,1.3511904761904745,-1.545634920634921,-0.429894179894184,5.115799999999993,4.828099999999992,32.11089999999922,1.0,0,240,109,40,91,0.44,15,45.0,0.333,14,19,0.737,10.0,31.0,41.0,30,6.0,7,9,17,-8.0,1,240,117,44,86,0.512,14,28.0,0.5,15,21,0.714,9.0,36.0,45.0,22,4.0,5,9,20,8.0
0022000855,2021-04-17,LAL,57.0,109.83928571428571,24.607142857142858,9.607142857142858,35.035714285714285,109.1299,105.209,1537.1122000000005,UTA,57.0,117.01785714285714,23.375,10.839285714285714,37.625,117.1853,107.7253,1638.4640000000004,-7.178571428571431,1.2321428571428577,-1.2321428571428559,-2.5892857142857153,-8.055399999999992,-2.516300000000001,-101.35179999999991,0.0,1,264,127,48,93,0.516,11,33.0,0.333,20,23,0.87,11.0,41.0,52.0,26,8.0,8,14,14,12.0,0,267,115,42,101,0.416,23,59.0,0.39,8,8,1.0,6.0,31.0,37.0,31,10.0,3,15,21,-12.0
0022000856,2021-04-17,WAS,56.0,113.81818181818181,24.945454545454545,9.163636363636364,35.32727272727273,108.267,112.7983,1468.0727000000004,DET,57.0,107.69642857142857,24.5,9.946428571428571,32.589285714285715,108.0786,111.6268,1402.1880999999998,6.121753246753244,0.4454545454545453,-0.7827922077922072,2.7379870129870127,0.18840000000000146,1.1714999999999947,65.88460000000055,1.0,1,240,121,50,94,0.532,9,16.0,0.563,12,19,0.632,10.0,38.0,48.0,25,11.0,6,12,24,21.0,0,239,100,37,84,0.44,9,27.0,0.333,17,23,0.739,9.0,36.0,45.0,19,7.0,6,18,20,-21.0
0022000857,2021-04-17,CHI,56.0,112.27272727272727,26.636363636363637,9.563636363636364,35.14545454545455,110.5917,112.0782,1423.5817999999997,CLE,56.0,103.89090909090909,23.70909090909091,10.436363636363636,32.18181818181818,105.0561,112.392,1412.4876999999988,8.381818181818176,2.927272727272726,-0.8727272727272712,2.9636363636363683,5.535600000000002,-0.3138000000000005,11.094100000000935,1.0,1,240,106,41,82,0.5,16,40.0,0.4,8,9,0.889,4.0,34.0,38.0,30,6.0,2,10,15,10.0,0,240,96,39,88,0.443,12,30.0,0.4,6,7,0.857,11.0,33.0,44.0,27,6.0,1,10,10,-10.0
0022000858,2021-04-17,BOS,57.0,112.57142857142857,23.517857142857142,10.678571428571429,33.517857142857146,113.1534,111.0533,1536.9439000000002,GSW,57.0,113.0,27.553571428571427,7.946428571428571,34.607142857142854,108.9532,109.4525,1493.6560999999997,-0.4285714285714306,-4.035714285714285,2.7321428571428577,-1.0892857142857082,4.2002000000000095,1.6007999999999925,43.287800000000516,1.0,1,241,119,44,94,0.468,15,46.0,0.326,16,20,0.8,14.0,31.0,45.0,18,9.0,2,9,18,5.0,0,240,114,41,80,0.513,17,40.0,0.425,15,20,0.75,8.0,32.0,40.0,22,6.0,2,17,23,-5.0
0022000859,2021-04-17,MIL,56.0,119.21818181818182,25.509090909090908,10.4,37.89090909090909,115.6682,109.3,1580.7006,MEM,55.0,113.11111111111111,27.037037037037038,11.277777777777779,35.03703703703704,111.2244,109.7676,1526.804799999999,6.107070707070704,-1.5279461279461302,-0.8777777777777782,2.8538720538720526,4.443799999999996,-0.46760000000000446,53.89580000000092,1.0,0,238,115,39,91,0.429,16,47.0,0.34,21,27,0.778,13.0,32.0,45.0,27,7.0,1,16,8,-13.0,1,242,128,51,93,0.548,15,40.0,0.375,11,12,0.917,7.0,36.0,43.0,31,10.0,3,10,18,13.0
0022000860,2021-04-17,PHX,56.0,114.96363636363637,27.327272727272728,8.563636363636364,34.92727272727273,115.7126,108.484,1642.7691000000013,SAS,55.0,110.64814814814815,24.61111111111111,9.38888888888889,34.51851851851852,109.7982,111.0111,1463.0347000000002,4.315488215488216,2.7161616161616173,-0.8252525252525249,0.4087542087542104,5.9144000000000005,-2.5271000000000043,179.7344000000012,1.0,0,241,85,36,90,0.4,6,27.0,0.222,7,16,0.438,15.0,33.0,48.0,19,7.0,2,14,14,-26.0,1,241,111,45,89,0.506,12,29.0,0.414,9,12,0.75,5.0,41.0,46.0,23,10.0,9,12,17,26.0
0022000362,2021-04-18,CHA,56.0,110.25454545454545,26.69090909090909,10.418181818181818,33.4,109.9786,111.3751,1493.9877000000006,POR,56.0,114.58181818181818,20.545454545454547,10.618181818181819,33.2,114.9329,115.1153,1537.1708,-4.327272727272728,6.145454545454545,-0.20000000000000107,0.19999999999999574,-4.9543000000000035,-3.7402000000000015,-43.18309999999951,0.0,1,239,109,39,83,0.47,18,43.0,0.419,13,17,0.765,7.0,39.0,46.0,26,6.0,8,14,25,8.0,0,240,101,36,91,0.396,10,36.0,0.278,19,28,0.679,13.0,34.0,47.0,18,7.0,3,8,17,-8.0
0022000861,2021-04-18,ATL,57.0,113.19642857142857,24.25,10.571428571428571,34.5,114.3357,112.4418,1539.5225999999998,IND,56.0,113.81818181818181,26.672727272727272,9.054545454545455,33.127272727272725,110.8592,111.2488,1482.6337999999996,-0.6217532467532436,-2.422727272727272,1.5168831168831165,1.3727272727272748,3.4765000000000015,1.1929999999999978,56.888800000000174,1.0,1,239,129,45,92,0.489,13,32.0,0.406,26,34,0.765,14.0,37.0,51.0,20,8.0,7,10,19,12.0,0,240,117,45,92,0.489,10,32.0,0.313,17,20,0.85,8.0,33.0,41.0,33,7.0,5,12,27,-12.0
0022000862,2021-04-18,NYK,58.0,105.82456140350877,21.0,10.24561403508772,35.40350877192982,108.6925,107.1609,1530.4418,NOP,57.0,114.53571428571429,26.0,11.589285714285714,35.285714285714285,113.8445,114.2705,1475.4304000000002,-8.711152882205525,-5.0,-1.3436716791979944,0.11779448621553712,-5.152000000000001,-7.1096,55.01139999999987,1.0,1,265,122,45,95,0.474,11,29.0,0.379,21,24,0.875,13.0,36.0,49.0,27,9.0,6,13,26,10.0,0,265,112,41,101,0.406,6,27.0,0.222,24,30,0.8,20.0,32.0,52.0,25,6.0,4,12,16,-10.0
0022000863,2021-04-18,MIA,57.0,106.30357142857143,26.125,7.839285714285714,33.82142857142857,108.5719,109.9581,1506.6208000000004,BKN,57.0,119.0,26.839285714285715,9.053571428571429,35.267857142857146,117.7052,113.0069,1607.6446999999996,-12.69642857142857,-0.7142857142857153,-1.2142857142857144,-1.4464285714285765,-9.133300000000006,-3.0488,-101.02389999999923,0.0,1,240,109,38,87,0.437,16,39.0,0.41,17,21,0.81,16.0,37.0,53.0,28,9.0,1,16,13,2.0,0,241,107,39,82,0.476,17,43.0,0.395,12,18,0.667,8.0,30.0,38.0,26,10.0,6,11,17,-2.0
0022000864,2021-04-18,ORL,57.0,104.26785714285714,22.357142857142858,10.446428571428571,35.19642857142857,104.8182,112.5732,1387.2833000000007,HOU,57.0,108.08928571428571,23.071428571428573,9.25,33.142857142857146,105.8439,112.6285,1323.5606999999995,-3.8214285714285694,-0.7142857142857153,1.1964285714285712,2.0535714285714235,-1.0257000000000005,-0.05530000000000257,63.722600000001194,1.0,0,240,110,41,91,0.451,11,32.0,0.344,17,19,0.895,9.0,27.0,36.0,28,10.0,5,15,19,-4.0,1,242,114,42,82,0.512,16,34.0,0.471,14,20,0.7,10.0,33.0,43.0,26,7.0,7,19,21,4.0
0022000865,2021-04-18,TOR,58.0,112.0,24.157894736842106,9.210526315789474,32.24561403508772,111.585,110.9907,1424.8896000000002,OKC,57.0,105.28571428571429,22.285714285714285,9.267857142857142,36.05357142857143,103.8248,112.6646,1389.1636000000003,6.714285714285708,1.8721804511278215,-0.05733082706766801,-3.8079573934837114,7.7601999999999975,-1.673899999999989,35.725999999999885,1.0,1,239,112,37,96,0.385,17,38.0,0.447,21,24,0.875,16.0,31.0,47.0,23,9.0,5,13,15,6.0,0,239,106,37,82,0.451,14,33.0,0.424,18,21,0.857,9.0,37.0,46.0,22,6.0,8,21,19,-6.0
0022000866,2021-04-18,DAL,56.0,111.32727272727273,22.472727272727273,8.745454545454546,34.89090909090909,113.5108,111.9907,1540.7094999999995,SAC,57.0,114.17857142857143,25.410714285714285,9.571428571428571,32.07142857142857,112.7769,117.3451,1421.2325,-2.8512987012987026,-2.937987012987012,-0.8259740259740251,2.8194805194805213,0.7339000000000055,-5.354399999999998,119.4769999999994,1.0,0,239,107,39,87,0.448,16,48.0,0.333,13,20,0.65,10.0,32.0,42.0,15,3.0,8,14,20,-14.0,1,241,121,44,89,0.494,11,24.0,0.458,22,25,0.88,10.0,32.0,42.0,22,11.0,3,6,19,14.0
0022000867,2021-04-18,LAC,59.0,114.82758620689656,24.344827586206897,9.482758620689655,34.672413793103445,118.0725,111.2293,1610.3514000000005,MIN,58.0,110.28070175438596,24.912280701754387,10.24561403508772,32.666666666666664,106.8139,114.2736,1380.3450999999995,4.5468844525105965,-0.5674531155474902,-0.7628554143980644,2.0057471264367805,11.258600000000001,-3.044300000000007,230.00630000000092,1.0,1,240,124,45,89,0.506,21,42.0,0.5,13,17,0.765,8.0,40.0,48.0,31,6.0,3,14,26,19.0,0,239,105,36,88,0.409,17,45.0,0.378,16,21,0.762,6.0,31.0,37.0,27,6.0,7,11,21,-19.0
0022000473,2021-04-19,IND,57.0,113.875,26.785714285714285,9.035714285714286,33.125,110.8889,111.4801,1474.2566999999997,SAS,56.0,110.65454545454546,24.581818181818182,9.309090909090909,34.63636363636363,109.8041,110.5257,1477.7910000000002,3.220454545454544,2.2038961038961027,-0.27337662337662216,-1.5113636363636331,1.0848000000000013,0.9543999999999926,-3.534300000000485,1.0,0,240,94,34,104,0.327,8,34.0,0.235,18,27,0.667,14.0,40.0,54.0,20,4.0,7,7,27,-15.0,1,240,109,36,84,0.429,8,28.0,0.286,29,35,0.829,9.0,48.0,57.0,27,4.0,4,12,23,15.0
0022000868,2021-04-19,DET,58.0,107.56140350877193,24.403508771929825,9.929824561403509,32.64912280701754,107.8946,111.7486,1394.062,CLE,57.0,103.75,23.767857142857142,10.446428571428571,32.19642857142857,105.0861,112.4837,1402.8068999999987,3.8114035087719316,0.635651629072683,-0.5166040100250626,0.4526942355889716,2.808499999999995,-0.7351000000000028,-8.744899999998779,1.0,1,241,109,42,86,0.488,10,27.0,0.37,15,21,0.714,10.0,34.0,44.0,25,8.0,5,17,22,4.0,0,240,105,42,86,0.488,5,26.0,0.192,16,20,0.8,9.0,30.0,39.0,24,9.0,8,17,21,-4.0
0022000869,2021-04-19,BOS,58.0,112.6842105263158,23.42105263157895,10.736842105263158,33.473684210526315,113.3164,111.164,1545.7044000000003,CHI,57.0,112.16071428571429,26.696428571428573,9.464285714285714,35.125,110.6745,111.9608,1433.2625999999998,0.5234962406015029,-3.2753759398496243,1.272556390977444,-1.651315789473685,2.641900000000007,-0.7968000000000046,112.44180000000051,1.0,0,238,96,36,77,0.468,10,25.0,0.4,14,15,0.933,3.0,36.0,39.0,21,8.0,3,15,15,-6.0,1,242,102,41,91,0.451,11,32.0,0.344,9,10,0.9,9.0,31.0,40.0,30,11.0,8,12,15,6.0
0022000870,2021-04-19,PHI,57.0,113.73214285714286,23.160714285714285,10.0,35.714285714285715,112.0948,106.8323,1625.0004000000001,GSW,58.0,113.01754385964912,27.45614035087719,7.947368421052632,34.56140350877193,109.094,109.6698,1484.8955999999996,0.7145989974937379,-4.295426065162907,2.052631578947368,1.1528822055137837,3.0008000000000123,-2.8374999999999915,140.10480000000052,1.0,0,238,96,35,89,0.393,12,32.0,0.375,14,18,0.778,10.0,32.0,42.0,26,9.0,6,13,21,-11.0,1,240,107,34,76,0.447,14,32.0,0.438,25,32,0.781,6.0,39.0,45.0,15,2.0,5,16,19,11.0
0022000871,2021-04-19,MIA,58.0,106.35087719298245,26.157894736842106,7.982456140350878,33.87719298245614,108.6692,109.9957,1519.4492000000005,HOU,58.0,108.19298245614036,23.12280701754386,9.263157894736842,33.14035087719298,106.0023,112.6027,1335.3744999999994,-1.8421052631579045,3.0350877192982466,-1.280701754385965,0.7368421052631575,2.6668999999999983,-2.6069999999999993,184.07470000000103,1.0,1,240,113,45,93,0.484,19,48.0,0.396,4,7,0.571,11.0,41.0,52.0,31,7.0,5,13,19,22.0,0,240,91,33,85,0.388,9,38.0,0.237,16,17,0.941,6.0,35.0,41.0,20,8.0,3,13,7,-22.0
0022000872,2021-04-19,WAS,57.0,113.94642857142857,24.946428571428573,9.178571428571429,35.375,108.4172,112.5119,1476.1988000000003,OKC,58.0,105.29824561403508,22.280701754385966,9.263157894736842,36.07017543859649,103.8193,112.6064,1380.1883000000003,8.648182957393487,2.665726817042607,-0.08458646616541365,-0.6951754385964932,4.597899999999996,-0.09449999999999648,96.01050000000009,1.0,1,240,119,46,91,0.505,10,31.0,0.323,17,29,0.586,8.0,34.0,42.0,31,8.0,2,12,19,12.0,0,239,107,36,83,0.434,13,33.0,0.394,22,27,0.815,9.0,39.0,48.0,23,6.0,2,19,26,-12.0
0022000873,2021-04-19,MIL,57.0,119.14285714285714,25.535714285714285,10.446428571428571,37.785714285714285,115.5605,109.533,1569.1616999999999,PHX,57.0,114.42857142857143,27.178571428571427,8.678571428571429,34.892857142857146,115.2559,108.619,1628.0128000000013,4.714285714285708,-1.6428571428571423,1.7678571428571423,2.892857142857139,0.30460000000000775,0.9140000000000015,-58.85110000000145,0.0,0,262,127,49,102,0.48,11,34.0,0.324,18,19,0.947,9.0,42.0,51.0,19,7.0,3,11,15,-1.0,1,265,128,51,106,0.481,17,42.0,0.405,9,10,0.9,8.0,37.0,45.0,28,7.0,4,11,16,1.0
0022000874,2021-04-19,DEN,57.0,115.28571428571429,27.071428571428573,10.785714285714286,33.785714285714285,116.7281,111.1955,1598.1955999999993,MEM,56.0,113.38181818181818,27.10909090909091,11.2,35.054545454545455,111.5085,109.8455,1538.343699999999,1.9038961038961162,-0.0376623376623364,-0.4142857142857128,-1.26883116883117,5.2196,1.3499999999999943,59.85190000000034,1.0,1,290,139,51,102,0.5,15,39.0,0.385,22,26,0.846,13.0,45.0,58.0,30,6.0,6,24,19,2.0,0,291,137,51,107,0.477,17,40.0,0.425,18,24,0.75,10.0,37.0,47.0,33,15.0,3,14,24,-2.0
